pqif,seed,nloop,cc_lif,cc_qif,cc,tau_rec,tau_div,tau_con,tau_chn
0.5,2,9,0.7288724753688178,0.25681957669919503,0.12082582233456217,-0.00040708374402682277,0.005645441885082376,-0.0012112556621272372
0.5,2,10,0.6923676255979625,0.26093065427098955,0.11969256882057855,-0.0004229104176362681,0.004493421295019844,-0.0010244294067393877
0.5,2,11,0.7512744809796156,0.26093065427098955,0.11969256882057855,-0.0004229104176362681,0.004493421295019844,-0.0010244294067393877
0.5,2,12,0.760635807938666,0.26093065427098955,0.11969256882057855,-0.0004229104176362681,0.004493421295019844,-0.0010244294067393877
0.5,2,13,0.7539773693268309,0.26093065427098955,0.11969256882057855,-0.0004229104176362681,0.004493421295019844,-0.0010244294067393877
0.5,2,14,0.7520430450078092,0.26093065427098955,0.11969256882057855,-0.0004229104176362681,0.004493421295019844,-0.0010244294067393877
0.5,2,15,0.7434091567004479,0.26093065427098955,0.11969256882057855,-0.0004229104176362681,0.004493421295019844,-0.0010244294067393877
0.5,3,0,0.00634308778011503,0.24428133532373372,0.0012895845402559117,0.0006455549853658632,-0.005025125628140704,-1.2960648645788199e-05
0.5,3,1,0.7234110007294176,0.20804068306347775,0.08421799573818621,-0.0005810590839489386,0.0005094188749558697,-0.00021334841268211816
0.5,3,2,0.7352722922281546,0.22167335842420668,0.09093293704245219,4.0855511386986916e-05,0.000991778205309661,-0.0013234076516385838
0.5,3,3,0.7339225949641165,0.27818578632417146,0.1043623024732525,-6.277669791199089e-05,-0.00034315456794524864,-0.0015548390041446318
0.5,3,4,0.7390688281442425,0.26576429805892865,0.10770187964997652,-8.203891639264791e-05,-0.00035540907416333254,-0.0017469442589647288
0.5,3,5,0.7305402932694782,0.254548216549615,0.11404205505898167,-0.0002009379902310799,0.0004431051269382876,-0.002171926322618075
0.5,3,6,0.741825846088897,0.24859235500853694,0.12222187023307303,-0.00032453672095055685,0.0006668305799869801,-0.002212196846192189
0.5,3,7,0.7263812935274296,0.2401778510200328,0.12361473304788881,-0.00026770226412637694,0.0010397773106653899,-0.0023258455674006373
0.5,3,8,0.7340048934695395,0.23161475855158906,0.12730217798296284,-0.00023050892271873083,0.0008115758191744679,-0.0018612941924963618
0.5,3,9,0.7340521608378197,0.2264028871296733,0.13052962246056438,-0.00014726224648402896,0.0009827367878465115,-0.0018893028043838883
0.5,3,10,0.7413254393830587,0.22663062805712106,0.12749013855125627,-0.0001312961575802383,0.0012226269688874393,-0.0018239246961572059
0.5,3,11,0.6443090844983916,0.22663062805712106,0.12749013855125627,-0.0001312961575802383,0.0012226269688874393,-0.0018239246961572059
0.5,3,12,0.6989227225513104,0.22663062805712106,0.12749013855125627,-0.0001312961575802383,0.0012226269688874393,-0.0018239246961572059
0.5,3,13,0.6733975535881592,0.22663062805712106,0.12749013855125627,-0.0001312961575802383,0.0012226269688874393,-0.0018239246961572059
0.5,3,14,0.7177425126451812,0.22663062805712106,0.12749013855125627,-0.0001312961575802383,0.0012226269688874393,-0.0018239246961572059
0.5,3,15,0.623761106287356,0.22663062805712106,0.12749013855125627,-0.0001312961575802383,0.0012226269688874393,-0.0018239246961572059
0.5,4,0,0.013247922251632604,0.249087424681129,0.008453407644552916,-0.0009935103334245928,-0.005025125628140704,-8.495887079952695e-05
0.5,4,1,0.7253575347418704,0.24687319082852477,0.06965544435189396,-0.0011882409148136258,0.00044782147434517685,-0.0002981543347753407
0.5,4,2,0.7291798086913197,0.27725240976121573,0.07972383437916386,-0.0012090045464391679,0.00012155271457392043,-0.0003058741561533975
0.5,4,3,0.7190782457123656,0.31444228113099126,0.08158838144552816,-0.0010525267160248766,-0.00023257261061687345,-0.0006260850394913457
0.5,4,4,0.7299631023205306,0.3027772166167871,0.08461337118849337,-0.0010432946766414217,9.225798826020668e-05,-0.0006297261696029642
0.5,4,5,0.7263598453159227,0.3071408278552133,0.08312138970709385,-0.001252363950424283,-0.000327792441065291,-0.0006033909900611445
0.5,4,6,0.7378345552500492,0.29950598540210577,0.09021300729034606,-0.0011968396500012359,-0.00014113149357942184,-0.0005741764731650199
0.5,4,7,0.7221100063279644,0.28598590677372915,0.09181051919049886,-0.001208316723669412,-9.792615862569306e-05,-0.0006746907636306834
0.5,4,8,0.732968325435915,0.27773277029885257,0.08944313858761527,-0.0012304227775956872,-0.0004266579692235917,-0.0003523067022823636
0.5,4,9,0.7227466908491523,0.26420519343913823,0.09255420498010768,-0.001184412694788638,-0.0003869299641631072,-0.0003765621767503289
0.5,4,10,0.7365296409904474,0.25994815896255496,0.09357067999011828,-0.0012549020877239499,-0.0004891477080798608,-0.0003110791142664343
0.5,4,11,0.6372714733640099,0.25994815896255496,0.09357067999011828,-0.0012549020877239499,-0.0004891477080798608,-0.0003110791142664343
0.5,4,12,0.5648782976222213,0.25994815896255496,0.09357067999011828,-0.0012549020877239499,-0.0004891477080798608,-0.0003110791142664343
0.5,4,13,0.730277346213628,0.25994815896255496,0.09357067999011828,-0.0012549020877239499,-0.0004891477080798608,-0.0003110791142664343
0.5,4,14,0.6196146457967121,0.25994815896255496,0.09357067999011828,-0.0012549020877239499,-0.0004891477080798608,-0.0003110791142664343
0.5,4,15,0.710974751294601,0.25994815896255496,0.09357067999011828,-0.0012549020877239499,-0.0004891477080798608,-0.0003110791142664343
